datetime,total
28.01.2009 18:00:00,195141.88993645145
28.01.2009 19:00:00,208590.53093444783
28.01.2009 20:00:00,225236.17498924304
28.01.2009 21:00:00,237329.57043247775
28.01.2009 22:00:00,237709.56863436595
28.01.2009 23:00:00,214592.89701634904
29.01.2009 00:00:00,173578.83199659007
29.01.2009 01:00:00,129806.62691292736
29.01.2009 02:00:00,113091.89041217463
29.01.2009 03:00:00,98919.12643193957
29.01.2009 04:00:00,98871.63464644263
29.01.2009 05:00:00,107057.63403119109
29.01.2009 06:00:00,152355.58416882137
29.01.2009 07:00:00,208043.92314321312
29.01.2009 08:00:00,219199.02995695625
29.01.2009 09:00:00,213756.90857808673
29.01.2009 10:00:00,207849.493771856
29.01.2009 11:00:00,202718.87254577427
29.01.2009 12:00:00,201022.56523774134
29.01.2009 13:00:00,197129.37413431457
29.01.2009 14:00:00,195395.23369443548
29.01.2009 15:00:00,187702.6860515024
29.01.2009 16:00:00,186181.30188935675
29.01.2009 17:00:00,186181.66680844515
29.01.2009 18:00:00,194567.91793520536
29.01.2009 19:00:00,207405.80246638495
29.01.2009 20:00:00,224138.65965736448
29.01.2009 21:00:00,237725.12294701193
29.01.2009 22:00:00,237497.75914247223
29.01.2009 23:00:00,219194.74530010577
30.01.2009 00:00:00,172862.58638642565
30.01.2009 01:00:00,130146.47753823231
30.01.2009 02:00:00,113532.96086859056
30.01.2009 03:00:00,99098.0581223756
30.01.2009 04:00:00,99317.35862993385
30.01.2009 05:00:00,106770.11904852747
30.01.2009 06:00:00,151983.82588928138
30.01.2009 07:00:00,206212.79403658758
30.01.2009 08:00:00,219060.2250058123
30.01.2009 09:00:00,213861.62364237488
30.01.2009 10:00:00,207939.65239593893
30.01.2009 11:00:00,204112.8719816718
30.01.2009 12:00:00,202009.41956502962
30.01.2009 13:00:00,198483.14216972067
30.01.2009 14:00:00,196301.17521648877
30.01.2009 15:00:00,191175.77924046104
30.01.2009 16:00:00,189196.7349635883
30.01.2009 17:00:00,188400.89709172066
30.01.2009 18:00:00,194694.07697973037
30.01.2009 19:00:00,202394.9865549872
30.01.2009 20:00:00,210834.12588139114
30.01.2009 21:00:00,215944.39318211292
30.01.2009 22:00:00,212389.72648962954
30.01.2009 23:00:00,199118.15613654023
31.01.2009 00:00:00,176334.62758583218
31.01.2009 01:00:00,138202.39627206782
31.01.2009 02:00:00,118896.86956877005
31.01.2009 03:00:00,101830.79466246335
31.01.2009 04:00:00,100043.73235125704
31.01.2009 05:00:00,101728.28966790071
31.01.2009 06:00:00,122131.07829897525
31.01.2009 07:00:00,136764.13521719017
31.01.2009 08:00:00,162878.86860721657
31.01.2009 09:00:00,195127.7925171805
31.01.2009 10:00:00,226689.0654416656
31.01.2009 11:00:00,236324.41138279487
31.01.2009 12:00:00,235281.28019740948
31.01.2009 13:00:00,229864.6636796315
31.01.2009 14:00:00,219503.22521657258
31.01.2009 15:00:00,210754.0375042026
31.01.2009 16:00:00,206137.42963163627
31.01.2009 17:00:00,205274.9722976568
31.01.2009 18:00:00,205592.30753030395
31.01.2009 19:00:00,206232.89554870944
31.01.2009 20:00:00,209976.3267770823
31.01.2009 21:00:00,210490.5424963988
31.01.2009 22:00:00,209322.12389236342
31.01.2009 23:00:00,197033.12272293877
01.02.2009 00:00:00,158340.7831153789
01.02.2009 01:00:00,133003.76023114444
01.02.2009 02:00:00,114302.42124028549
01.02.2009 03:00:00,102347.81928120792
01.02.2009 04:00:00,98816.25281647158
01.02.2009 05:00:00,97792.520492198
01.02.2009 06:00:00,108926.27883067692
01.02.2009 07:00:00,123192.09255672805
01.02.2009 08:00:00,161662.06253560568
01.02.2009 09:00:00,203447.03266133042
01.02.2009 10:00:00,225077.690498883
01.02.2009 11:00:00,236219.04680264508
01.02.2009 12:00:00,233493.48650971233
01.02.2009 13:00:00,229760.34778530514
01.02.2009 14:00:00,220076.15596431078
01.02.2009 15:00:00,211846.04478888094
01.02.2009 16:00:00,211354.06433267714
01.02.2009 17:00:00,212147.24506196496
01.02.2009 18:00:00,216731.6395195481
01.02.2009 19:00:00,222840.1286148408
01.02.2009 20:00:00,239460.70475911925
01.02.2009 21:00:00,245201.26721171915
01.02.2009 22:00:00,240047.2583328706
01.02.2009 23:00:00,205034.93418015365
02.02.2009 00:00:00,163215.4839290822
02.02.2009 01:00:00,128540.14746900788
02.02.2009 02:00:00,111804.73487470153
02.02.2009 03:00:00,98134.85928256031
02.02.2009 04:00:00,96952.16434851217
02.02.2009 05:00:00,106366.4217050875
02.02.2009 06:00:00,151014.94961352315
02.02.2009 07:00:00,189009.1228246967
02.02.2009 08:00:00,189613.97420259358
02.02.2009 09:00:00,193216.49152999194
02.02.2009 10:00:00,198279.50004883145
02.02.2009 11:00:00,198983.6042562741
02.02.2009 12:00:00,198840.19601009466
02.02.2009 13:00:00,197937.39816299203
02.02.2009 14:00:00,193415.67375934322
02.02.2009 15:00:00,188259.35002394643
02.02.2009 16:00:00,187289.94118131546
02.02.2009 17:00:00,187523.26812935088
02.02.2009 18:00:00,189451.17748258004
02.02.2009 19:00:00,192992.27527321776
02.02.2009 20:00:00,215103.0785767914
02.02.2009 21:00:00,217771.79102745574
02.02.2009 22:00:00,216521.93962283176
02.02.2009 23:00:00,203956.38795901928
03.02.2009 00:00:00,166675.1185084485
03.02.2009 01:00:00,127117.86849437306
03.02.2009 02:00:00,111158.9401550137
03.02.2009 03:00:00,97962.76981830093
03.02.2009 04:00:00,97106.21479038915
03.02.2009 05:00:00,106778.13679518028
03.02.2009 06:00:00,151732.905161513
03.02.2009 07:00:00,197221.510990937
03.02.2009 08:00:00,212014.72775270615
03.02.2009 09:00:00,208015.26128322593
03.02.2009 10:00:00,207568.56845706675
03.02.2009 11:00:00,203204.46635090798
03.02.2009 12:00:00,199012.3591488621
03.02.2009 13:00:00,194480.14495935786
03.02.2009 14:00:00,188597.9076007249
03.02.2009 15:00:00,184663.5086665368
03.02.2009 16:00:00,184390.69036457458
03.02.2009 17:00:00,187136.24727518618
03.02.2009 18:00:00,191040.24588322395
03.02.2009 19:00:00,201092.37397548993
03.02.2009 20:00:00,224231.19978697647
03.02.2009 21:00:00,229413.11813160265
03.02.2009 22:00:00,227029.4246178381
03.02.2009 23:00:00,206448.5946158612
04.02.2009 00:00:00,166968.59121745042
04.02.2009 01:00:00,127402.62538636068
04.02.2009 02:00:00,109690.18823548665
04.02.2009 03:00:00,98566.50790332424
04.02.2009 04:00:00,97471.72599061765
04.02.2009 05:00:00,107111.02722422504
04.02.2009 06:00:00,151047.14836542812
04.02.2009 07:00:00,206028.85103771565
04.02.2009 08:00:00,217313.83845985704
04.02.2009 09:00:00,210355.72826217226
04.02.2009 10:00:00,207948.3356806577
04.02.2009 11:00:00,204042.21526444503
04.02.2009 12:00:00,198309.11308628265
04.02.2009 13:00:00,193861.0158063003
04.02.2009 14:00:00,188471.7117492627
04.02.2009 15:00:00,184188.73218051647
04.02.2009 16:00:00,183896.67906314755
04.02.2009 17:00:00,184503.85823719826
04.02.2009 18:00:00,193697.91271765257
04.02.2009 19:00:00,207962.53833114036
04.02.2009 20:00:00,225129.19799972052
04.02.2009 21:00:00,235625.003629558
04.02.2009 22:00:00,232507.66529544414
04.02.2009 23:00:00,208498.63482373647
05.02.2009 00:00:00,167401.90583809878
05.02.2009 01:00:00,129373.11556661456
05.02.2009 02:00:00,109585.26241083616
05.02.2009 03:00:00,97416.71364208344
05.02.2009 04:00:00,96553.60393123231
05.02.2009 05:00:00,112023.39955428222
05.02.2009 06:00:00,150373.2030097513
05.02.2009 07:00:00,210144.43242293273
05.02.2009 08:00:00,221129.91819874998
05.02.2009 09:00:00,213067.283957556
05.02.2009 10:00:00,208691.34698012294
05.02.2009 11:00:00,202934.03328436182
05.02.2009 12:00:00,196646.7945910351
05.02.2009 13:00:00,193332.84132020938
05.02.2009 14:00:00,188700.35103403186
05.02.2009 15:00:00,184808.5756031479
05.02.2009 16:00:00,184415.02654204954
05.02.2009 17:00:00,184306.93993118234
05.02.2009 18:00:00,193968.96761173924
05.02.2009 19:00:00,205772.3109020542
05.02.2009 20:00:00,223164.32754123755
05.02.2009 21:00:00,235226.70258273114
05.02.2009 22:00:00,232971.80280024756
05.02.2009 23:00:00,209809.8226598029
06.02.2009 00:00:00,167197.17610613146
06.02.2009 01:00:00,130025.70389180846
06.02.2009 02:00:00,108989.8044792376
06.02.2009 03:00:00,97892.59647012784
06.02.2009 04:00:00,97100.75340476415
06.02.2009 05:00:00,112014.49504784169
06.02.2009 06:00:00,150244.5131530005
06.02.2009 07:00:00,210314.0447972234
06.02.2009 08:00:00,221208.98438870406
06.02.2009 09:00:00,217092.31750789328
06.02.2009 10:00:00,206713.60584450563
06.02.2009 11:00:00,203020.63125738793
06.02.2009 12:00:00,197190.43583799934
06.02.2009 13:00:00,193674.78064220556
06.02.2009 14:00:00,189691.00126082017
06.02.2009 15:00:00,187805.37021220117
06.02.2009 16:00:00,186783.14356884587
06.02.2009 17:00:00,187304.46268150877
06.02.2009 18:00:00,193204.1846973677
06.02.2009 19:00:00,202531.39580696594
06.02.2009 20:00:00,210942.54036681875
06.02.2009 21:00:00,214247.02951583095
06.02.2009 22:00:00,211910.69601407397
06.02.2009 23:00:00,198035.42931436113
07.02.2009 00:00:00,168697.2467000152
07.02.2009 01:00:00,131417.57317824062
07.02.2009 02:00:00,109250.6899418601
07.02.2009 03:00:00,102263.06586312466
07.02.2009 04:00:00,96425.54550595436
07.02.2009 05:00:00,100125.07615006228
07.02.2009 06:00:00,116195.90279988227
07.02.2009 07:00:00,130178.96601543031
07.02.2009 08:00:00,176848.9088186659
07.02.2009 09:00:00,217444.6157459798
07.02.2009 10:00:00,233183.91112041805
07.02.2009 11:00:00,237769.69792213367
07.02.2009 12:00:00,234288.73353516098
07.02.2009 13:00:00,227469.31992241024
07.02.2009 14:00:00,218517.89550687297
07.02.2009 15:00:00,207730.0882063369
07.02.2009 16:00:00,202064.371511972
07.02.2009 17:00:00,200297.57847815208
07.02.2009 18:00:00,202138.49069566795
07.02.2009 19:00:00,203114.6333333744
07.02.2009 20:00:00,204261.81782008123
07.02.2009 21:00:00,204670.5550101011
07.02.2009 22:00:00,203324.79605670093
07.02.2009 23:00:00,192427.7650437791
08.02.2009 00:00:00,168397.19351114603
08.02.2009 01:00:00,132988.95347963812
08.02.2009 02:00:00,109341.8380007547
08.02.2009 03:00:00,104018.72749589187
08.02.2009 04:00:00,96830.95730923206
08.02.2009 05:00:00,99831.0779842696
08.02.2009 06:00:00,108670.77261224724
08.02.2009 07:00:00,123052.30953434316
08.02.2009 08:00:00,163154.41148862222
08.02.2009 09:00:00,209480.58721153688
08.02.2009 10:00:00,225424.79654662122
08.02.2009 11:00:00,237080.4079846614
08.02.2009 12:00:00,230699.9556677251
08.02.2009 13:00:00,227351.31456366315
08.02.2009 14:00:00,217954.85484833596
08.02.2009 15:00:00,208517.31268165912
08.02.2009 16:00:00,207766.64051454896
08.02.2009 17:00:00,207756.6776059325
08.02.2009 18:00:00,209687.4686713702
08.02.2009 19:00:00,213711.25406782914
08.02.2009 20:00:00,213540.18326137273
08.02.2009 21:00:00,219577.53124488407
08.02.2009 22:00:00,213637.76933667384
08.02.2009 23:00:00,202049.4060184109
09.02.2009 00:00:00,169650.74110539156
09.02.2009 01:00:00,129367.10232769944
09.02.2009 02:00:00,108448.49798778184
09.02.2009 03:00:00,98401.5012580102
09.02.2009 04:00:00,96574.09262250744
09.02.2009 05:00:00,106146.31998415575
09.02.2009 06:00:00,143324.3445367694
09.02.2009 07:00:00,182960.25764606308
09.02.2009 08:00:00,205120.41541489845
09.02.2009 09:00:00,211664.7736154133
09.02.2009 10:00:00,218471.7658670351
09.02.2009 11:00:00,218591.00186822814
09.02.2009 12:00:00,214876.70454217383
09.02.2009 13:00:00,208282.00644618485
09.02.2009 14:00:00,199807.43975623112
09.02.2009 15:00:00,194194.6698639284
09.02.2009 16:00:00,192998.43037275993
09.02.2009 17:00:00,193251.2676466855
09.02.2009 18:00:00,204524.75054909935
09.02.2009 19:00:00,220674.79412380175
09.02.2009 20:00:00,226614.12242327383
09.02.2009 21:00:00,238974.07251011723
09.02.2009 22:00:00,231875.58739682173
09.02.2009 23:00:00,204972.54836298636
10.02.2009 00:00:00,169902.06499777065
10.02.2009 01:00:00,127789.8180951883
10.02.2009 02:00:00,107469.02302561431
10.02.2009 03:00:00,98416.40039852334
10.02.2009 04:00:00,97450.1487443518
10.02.2009 05:00:00,109804.95137834606
10.02.2009 06:00:00,150033.76755284844
10.02.2009 07:00:00,197510.4559107282
10.02.2009 08:00:00,215111.882660278
10.02.2009 09:00:00,214708.99655610323
10.02.2009 10:00:00,208085.04797855215
10.02.2009 11:00:00,205161.5971381438
10.02.2009 12:00:00,200507.13393898978
10.02.2009 13:00:00,197133.35686485586
10.02.2009 14:00:00,188976.7540023988
10.02.2009 15:00:00,186319.8803450236
10.02.2009 16:00:00,185556.89124833254
10.02.2009 17:00:00,188502.79698668336
10.02.2009 18:00:00,200271.5841727466
10.02.2009 19:00:00,219873.14086267768
10.02.2009 20:00:00,226170.40661402533
10.02.2009 21:00:00,244178.59004686697
10.02.2009 22:00:00,236094.5497485215
10.02.2009 23:00:00,208471.77274279168
11.02.2009 00:00:00,169860.71625239443
11.02.2009 01:00:00,127592.813784838
11.02.2009 02:00:00,106629.43529378562
11.02.2009 03:00:00,98848.06563638985
11.02.2009 04:00:00,96993.68762328885
11.02.2009 05:00:00,109223.33780017159
11.02.2009 06:00:00,156228.441789488
11.02.2009 07:00:00,211925.9762493848
11.02.2009 08:00:00,225749.863499368
11.02.2009 09:00:00,219272.57642351338
11.02.2009 10:00:00,204907.04916876755
11.02.2009 11:00:00,200854.43101255991
11.02.2009 12:00:00,195689.87802419014
11.02.2009 13:00:00,194593.88298599838
11.02.2009 14:00:00,187667.21192028362
11.02.2009 15:00:00,184455.48350293306
11.02.2009 16:00:00,184100.1140204393
11.02.2009 17:00:00,185412.30667319917
11.02.2009 18:00:00,196603.44966061856
11.02.2009 19:00:00,211471.7154034128
11.02.2009 20:00:00,224584.72065040155
11.02.2009 21:00:00,237582.0958305125
11.02.2009 22:00:00,229783.49430125693
11.02.2009 23:00:00,209295.27265417093
12.02.2009 00:00:00,169494.62322021878
12.02.2009 01:00:00,128614.90436569981
12.02.2009 02:00:00,107150.47958149906
12.02.2009 03:00:00,100429.98993162683
12.02.2009 04:00:00,98245.34468122675
12.02.2009 05:00:00,111533.55789058341
12.02.2009 06:00:00,155804.14445982614
12.02.2009 07:00:00,212284.76094215913
12.02.2009 08:00:00,225033.4998482034
12.02.2009 09:00:00,220003.69108503725
12.02.2009 10:00:00,205433.48775296935
12.02.2009 11:00:00,202699.9090179161
12.02.2009 12:00:00,196548.52635116034
12.02.2009 13:00:00,194905.1218236965
12.02.2009 14:00:00,188783.54015386765
12.02.2009 15:00:00,185445.34328133293
12.02.2009 16:00:00,185153.3111866372
12.02.2009 17:00:00,185495.37177647895
12.02.2009 18:00:00,196641.80044907646
12.02.2009 19:00:00,209474.46737383652
12.02.2009 20:00:00,222229.4003988905
12.02.2009 21:00:00,236506.74145782675
12.02.2009 22:00:00,228110.85054656753
12.02.2009 23:00:00,211129.24282327705
13.02.2009 00:00:00,168450.35722936635
13.02.2009 01:00:00,129109.68693187185
13.02.2009 02:00:00,107921.88539332924
13.02.2009 03:00:00,102410.75936363234
13.02.2009 04:00:00,98905.94333482672
13.02.2009 05:00:00,109161.00126443966
13.02.2009 06:00:00,154917.1728853729
13.02.2009 07:00:00,213433.92351145222
13.02.2009 08:00:00,224507.16464244208
13.02.2009 09:00:00,222324.68547996372
13.02.2009 10:00:00,205630.79853541244
13.02.2009 11:00:00,203673.26014027916
13.02.2009 12:00:00,197481.3096711897
13.02.2009 13:00:00,195495.0753520882
13.02.2009 14:00:00,190596.92598342316
13.02.2009 15:00:00,187328.398140196
13.02.2009 16:00:00,186782.46338817992
13.02.2009 17:00:00,188050.81037127253
13.02.2009 18:00:00,197853.36811085048
13.02.2009 19:00:00,204434.05618575666
13.02.2009 20:00:00,213438.1916408154
13.02.2009 21:00:00,220146.7224339395
13.02.2009 22:00:00,217182.92835154428
13.02.2009 23:00:00,199663.09166252826
14.02.2009 00:00:00,167351.15363878064
14.02.2009 01:00:00,131525.22273890598
14.02.2009 02:00:00,109906.49946525901
14.02.2009 03:00:00,103899.96678642176
14.02.2009 04:00:00,97869.52847460206
14.02.2009 05:00:00,101508.72445469462
14.02.2009 06:00:00,115020.26003002428
14.02.2009 07:00:00,136151.58951435625
14.02.2009 08:00:00,180306.93876221412
14.02.2009 09:00:00,220354.85772763015
14.02.2009 10:00:00,237860.6656065972
14.02.2009 11:00:00,242129.384960936
14.02.2009 12:00:00,237072.28919185093
14.02.2009 13:00:00,231125.9968047828
14.02.2009 14:00:00,222145.08341017534
14.02.2009 15:00:00,211781.73088884764
14.02.2009 16:00:00,207435.0815906407
14.02.2009 17:00:00,206561.83702239723
14.02.2009 18:00:00,209564.8497284621
14.02.2009 19:00:00,210484.10558636845
14.02.2009 20:00:00,211900.56283659735
14.02.2009 21:00:00,212219.24243011585
14.02.2009 22:00:00,210659.62268814113
14.02.2009 23:00:00,193902.85936305326
15.02.2009 00:00:00,164375.03337439112
15.02.2009 01:00:00,133112.6606031323
15.02.2009 02:00:00,110170.37355891353
15.02.2009 03:00:00,102606.8951763032
15.02.2009 04:00:00,98002.61169282297
15.02.2009 05:00:00,100041.36228707382
15.02.2009 06:00:00,105453.60512689623
15.02.2009 07:00:00,124293.00657492848
15.02.2009 08:00:00,166434.66681389307
15.02.2009 09:00:00,214580.2344244556
15.02.2009 10:00:00,231721.7677060592
15.02.2009 11:00:00,241558.52159887433
15.02.2009 12:00:00,236993.3438657887
15.02.2009 13:00:00,231620.54098378166
15.02.2009 14:00:00,222521.32014448426
15.02.2009 15:00:00,218768.89943679786
15.02.2009 16:00:00,218403.98109149563
15.02.2009 17:00:00,218576.89071287916
15.02.2009 18:00:00,225237.83064625307
15.02.2009 19:00:00,231905.83549254283
15.02.2009 20:00:00,244634.79473494526
15.02.2009 21:00:00,256561.73670814966
15.02.2009 22:00:00,243144.4670261071
15.02.2009 23:00:00,212218.74151646547
16.02.2009 00:00:00,162091.2448763882
16.02.2009 01:00:00,128377.00251801926
16.02.2009 02:00:00,107968.80745970896
16.02.2009 03:00:00,98012.39166112644
16.02.2009 04:00:00,97348.2521561939
16.02.2009 05:00:00,106440.56463111866
16.02.2009 06:00:00,149078.7906953812
16.02.2009 07:00:00,201734.37832402412
16.02.2009 08:00:00,217155.2247531532
16.02.2009 09:00:00,216445.12384938725
16.02.2009 10:00:00,211913.69959025847
16.02.2009 11:00:00,209559.72118295066
16.02.2009 12:00:00,204834.36253875573
16.02.2009 13:00:00,199796.05003819047
16.02.2009 14:00:00,192416.53533051815
16.02.2009 15:00:00,186620.89933557474
16.02.2009 16:00:00,185728.22499167392
16.02.2009 17:00:00,186270.30309661612
16.02.2009 18:00:00,196641.4698393322
16.02.2009 19:00:00,211952.84463825473
16.02.2009 20:00:00,226946.95712473898
16.02.2009 21:00:00,239615.00811770593
16.02.2009 22:00:00,231722.1702824334
16.02.2009 23:00:00,206996.49453930097
17.02.2009 00:00:00,161933.68773719794
17.02.2009 01:00:00,126013.38545482367
17.02.2009 02:00:00,107123.69554139388
17.02.2009 03:00:00,97687.33801906893
17.02.2009 04:00:00,97488.42781420448
17.02.2009 05:00:00,110095.79207033431
17.02.2009 06:00:00,157832.94341021133
17.02.2009 07:00:00,221383.34128791981
17.02.2009 08:00:00,227338.57534623236
17.02.2009 09:00:00,218453.0795343436
17.02.2009 10:00:00,206216.22936435277
17.02.2009 11:00:00,200957.90025598227
17.02.2009 12:00:00,195797.76426247184
17.02.2009 13:00:00,194555.34405310737
17.02.2009 14:00:00,187828.67617648502
17.02.2009 15:00:00,182658.76676277554
17.02.2009 16:00:00,181823.7093247584
17.02.2009 17:00:00,184054.56204322027
17.02.2009 18:00:00,194809.32448383482
17.02.2009 19:00:00,210443.45897106486
17.02.2009 20:00:00,225383.9935310875
17.02.2009 21:00:00,239921.26933033054
17.02.2009 22:00:00,232333.35681704088
17.02.2009 23:00:00,206111.64670486536
18.02.2009 00:00:00,161503.013656642
18.02.2009 01:00:00,125066.19473994165
18.02.2009 02:00:00,106150.9274745201
18.02.2009 03:00:00,97605.0843302773
18.02.2009 04:00:00,97178.43401165404
18.02.2009 05:00:00,110320.42143376775
18.02.2009 06:00:00,159518.30999965637
18.02.2009 07:00:00,225369.60548414788
18.02.2009 08:00:00,228007.10038647195
18.02.2009 09:00:00,218119.07729269844
18.02.2009 10:00:00,207121.08622294266
18.02.2009 11:00:00,198443.0138291408
18.02.2009 12:00:00,193694.82413937355
18.02.2009 13:00:00,192508.7002869414
18.02.2009 14:00:00,187106.67825928293
18.02.2009 15:00:00,181728.76310957732
18.02.2009 16:00:00,181100.1517486861
18.02.2009 17:00:00,182673.20664382246
18.02.2009 18:00:00,195443.66508260553
18.02.2009 19:00:00,209970.70440250813
18.02.2009 20:00:00,225671.87021058734
18.02.2009 21:00:00,239592.70650356487
18.02.2009 22:00:00,231816.70943643482
18.02.2009 23:00:00,206898.0213822348
19.02.2009 00:00:00,158794.05855248147
19.02.2009 01:00:00,124723.68190741725
19.02.2009 02:00:00,106643.78831131077
19.02.2009 03:00:00,96359.85336246206
19.02.2009 04:00:00,97156.62942743018
19.02.2009 05:00:00,111810.36850689696
19.02.2009 06:00:00,159943.8118224146
19.02.2009 07:00:00,225698.1539876084
19.02.2009 08:00:00,229153.2757076759
19.02.2009 09:00:00,218502.92446518905
19.02.2009 10:00:00,208388.16706555578
19.02.2009 11:00:00,199785.01103805125
19.02.2009 12:00:00,194240.53016105056
19.02.2009 13:00:00,191926.81223494018
19.02.2009 14:00:00,188099.2717056899
19.02.2009 15:00:00,182336.86191773377
19.02.2009 16:00:00,181502.29522445367
19.02.2009 17:00:00,182619.8882103881
19.02.2009 18:00:00,194921.96603239622
19.02.2009 19:00:00,208369.86068477636
19.02.2009 20:00:00,224029.6310763596
19.02.2009 21:00:00,238165.9112980602
19.02.2009 22:00:00,229621.72364091576
19.02.2009 23:00:00,207597.911897457
20.02.2009 00:00:00,157431.70927042342
20.02.2009 01:00:00,123737.63203505226
20.02.2009 02:00:00,104798.80900136339
20.02.2009 03:00:00,96528.48032512638
20.02.2009 04:00:00,97241.58197807988
20.02.2009 05:00:00,111478.70102444805
20.02.2009 06:00:00,159859.3321031336
20.02.2009 07:00:00,223987.22554349824
20.02.2009 08:00:00,227189.30002794132
20.02.2009 09:00:00,219878.73645616387
20.02.2009 10:00:00,207809.0989498953
20.02.2009 11:00:00,200910.81646520222
20.02.2009 12:00:00,195625.11605861172
20.02.2009 13:00:00,192413.12656433418
20.02.2009 14:00:00,189146.92329189827
20.02.2009 15:00:00,185341.2094024972
20.02.2009 16:00:00,185089.50615232188
20.02.2009 17:00:00,186461.85618307863
20.02.2009 18:00:00,195047.97201078813
20.02.2009 19:00:00,203696.9880591214
20.02.2009 20:00:00,211766.90964221398
20.02.2009 21:00:00,218732.77609238526
20.02.2009 22:00:00,215279.15284935574
20.02.2009 23:00:00,196484.25684096097
21.02.2009 00:00:00,156984.45085570918
21.02.2009 01:00:00,127538.85081109137
21.02.2009 02:00:00,107924.58657046594
21.02.2009 03:00:00,100280.93761335801
21.02.2009 04:00:00,97218.27023256557
21.02.2009 05:00:00,100917.24579562116
21.02.2009 06:00:00,116016.78474167327
21.02.2009 07:00:00,137322.27792418195
21.02.2009 08:00:00,180431.93779699248
21.02.2009 09:00:00,219612.32655999684
21.02.2009 10:00:00,237563.05824626467
21.02.2009 11:00:00,240005.26534279683
21.02.2009 12:00:00,234731.73154660975
21.02.2009 13:00:00,224795.93878396173
21.02.2009 14:00:00,215894.04885786847
21.02.2009 15:00:00,205664.45408693122
21.02.2009 16:00:00,198486.7311856874
21.02.2009 17:00:00,197509.40779326385
21.02.2009 18:00:00,197928.18585147389
21.02.2009 19:00:00,199082.1219439813
21.02.2009 20:00:00,200128.49159234719
21.02.2009 21:00:00,200000.13112997593
21.02.2009 22:00:00,199017.30162893998
21.02.2009 23:00:00,190865.82789820957
22.02.2009 00:00:00,156847.87343170165
22.02.2009 01:00:00,128366.59514564494
22.02.2009 02:00:00,108319.23942897371
22.02.2009 03:00:00,100635.40791243775
22.02.2009 04:00:00,97156.33874369781
22.02.2009 05:00:00,98631.63919042428
22.02.2009 06:00:00,104940.4434501288
22.02.2009 07:00:00,125200.43619348913
22.02.2009 08:00:00,167360.9787408709
22.02.2009 09:00:00,213292.44392112337
22.02.2009 10:00:00,231098.196389568
22.02.2009 11:00:00,238996.119970909
22.02.2009 12:00:00,234576.7339806102
22.02.2009 13:00:00,225074.42900549318
22.02.2009 14:00:00,214785.80652217614
22.02.2009 15:00:00,209421.74179709997
22.02.2009 16:00:00,209032.43576350377
22.02.2009 17:00:00,209186.26107264793
22.02.2009 18:00:00,217516.9475978717
22.02.2009 19:00:00,226766.45059875672
22.02.2009 20:00:00,238243.76400101787
22.02.2009 21:00:00,249308.86517892854
22.02.2009 22:00:00,235643.5135964283
22.02.2009 23:00:00,209478.79405223601
23.02.2009 00:00:00,156359.08406378838
23.02.2009 01:00:00,125396.19661645775
23.02.2009 02:00:00,104405.2524873579
23.02.2009 03:00:00,96313.50272093971
23.02.2009 04:00:00,96355.23745076134
23.02.2009 05:00:00,106372.99710412844
23.02.2009 06:00:00,146140.7766720527
23.02.2009 07:00:00,194425.02386975213
23.02.2009 08:00:00,209258.1791462073
23.02.2009 09:00:00,211760.98964359757
23.02.2009 10:00:00,216695.3418745581
23.02.2009 11:00:00,215380.72317275222
23.02.2009 12:00:00,210817.19598871574
23.02.2009 13:00:00,205412.09174282348
23.02.2009 14:00:00,199781.29006164835
23.02.2009 15:00:00,194562.3532798484
23.02.2009 16:00:00,193606.40724426464
23.02.2009 17:00:00,194083.15075824794
23.02.2009 18:00:00,199215.13099887487
23.02.2009 19:00:00,212621.3993967595
23.02.2009 20:00:00,229266.01202986692
23.02.2009 21:00:00,241971.50120987027
23.02.2009 22:00:00,230999.98696389675
23.02.2009 23:00:00,206305.1159508666
24.02.2009 00:00:00,155233.86207218855
24.02.2009 01:00:00,124012.93125655373
24.02.2009 02:00:00,104015.59585628257
24.02.2009 03:00:00,95900.57835105277
24.02.2009 04:00:00,95193.64315791577
24.02.2009 05:00:00,111143.74052041602
24.02.2009 06:00:00,156357.0356056513
24.02.2009 07:00:00,218545.62867307148
24.02.2009 08:00:00,226514.0727582084
24.02.2009 09:00:00,214505.2535869772
24.02.2009 10:00:00,206896.97757422374
24.02.2009 11:00:00,200488.2078070587
24.02.2009 12:00:00,195769.61466851042
24.02.2009 13:00:00,192632.9532413283
24.02.2009 14:00:00,188008.86321878203
24.02.2009 15:00:00,183075.85605497047
24.02.2009 16:00:00,181668.0553735601
24.02.2009 17:00:00,183532.81818099535
24.02.2009 18:00:00,195652.82354665443
24.02.2009 19:00:00,209475.0454406482
24.02.2009 20:00:00,228360.46187674647
24.02.2009 21:00:00,240521.48698171065
24.02.2009 22:00:00,226510.39403914343
24.02.2009 23:00:00,206201.54984397316
25.02.2009 00:00:00,155397.74116956163
25.02.2009 01:00:00,122283.88254836624
25.02.2009 02:00:00,103229.66682874647
25.02.2009 03:00:00,96202.47614188907
25.02.2009 04:00:00,94874.12800894785
25.02.2009 05:00:00,110931.72316995752
25.02.2009 06:00:00,155834.42925563062
25.02.2009 07:00:00,221769.26123928663
25.02.2009 08:00:00,226906.11603792597
25.02.2009 09:00:00,213315.20444044445
25.02.2009 10:00:00,206636.134306091
25.02.2009 11:00:00,198383.0713548302
25.02.2009 12:00:00,193568.55063280428
